numforgame,rowforgame,rowforextra,inning,away,home,rem_type,base1,base2,base3,id,Player,direction,result,out,follow.up,special,log
124,37,1,3下,統一(2),(5)義大,5,張詠漢,NA,NA,第七棒,張建銘,右,接殺,一出局,0,,3.第七棒RF張建銘:右外野飛球遭到接殺，二出局
124,38,1,3下,統一(2),(5)義大,6,張詠漢,NA,NA,第八棒,林宗男,,接殺,二出局,0,warning,4.第八棒3B林宗男:一壘上方飛球遭接殺，三出局統一(2):(5)義大
124,39,1,4上,統一(2),(5)義大,NA,NA,NA,NA,,,,,零出局,0,,4上
124,40,1,4上,統一(2),(5)義大,1,NA,NA,NA,第四棒,鄧志偉,,接殺,零出局,0,,1.第四棒DH鄧志偉:(3)B後方飛球遭到接殺，一出局
124,41,1,4上,統一(2),(5)義大,2,NA,NA,NA,第五棒,陳鏞基,右,接殺,一出局,0,,2.第五棒SS陳鏞基:右外野飛球遭到接殺，二出局
124,42,1,4上,統一(2),(5)義大,3,NA,NA,NA,第六棒,高國慶,,三振,二出局,0,,3.第六棒1B高國慶:遭到三振，三出局統一(2):(5)義大
124,43,1,4下,統一(2),(5)義大,NA,NA,NA,NA,,,,,零出局,0,,4下
124,44,1,4下,統一(2),(5)義大,1,NA,NA,NA,第九棒,林威廷,,刺殺,零出局,0,,1.第九棒SS林威廷:二壘滾地遭到刺殺，一出局
124,45,1,4下,統一(2),(5)義大,2,NA,NA,NA,第一棒,鄭達鴻,,保送,一出局,0,,2.第一棒DH鄭達鴻:獲得四壞球保送，一壘有人
124,46,1,4下,統一(2),(5)義大,5,鄭達鴻,NA,NA,第二棒,方玄宗,,刺殺,一出局,0,warning,3.第二棒2B方玄宗:三壘滾地遭到刺殺，二出局，一壘跑者先起跑進佔二壘
124,47,1,4下,統一(2),(5)義大,6,NA,鄭達鴻,NA,第三棒,胡金龍,,刺殺,二出局,0,warning,4.第三棒LF胡金龍:投手前反彈球遭到刺殺，三出局統一(2):(5)義大
124,48,1,5上,統一(2),(5)義大,NA,NA,NA,NA,,,,,零出局,0,,5上
124,49,1,5上,統一(2),(5)義大,1,NA,NA,NA,第七棒,黃恩賜,,三振,零出局,0,,1.第七棒3B黃恩賜:遭到三振，一出局
124,50,1,5上,統一(2),(5)義大,2,NA,NA,NA,第八棒,高志綱,,刺殺,一出局,0,,2.第八棒C高志綱:一壘前反彈遭到刺殺，二出局
124,51,1,5上,統一(2),(5)義大,3,NA,NA,NA,第九棒,郭俊佑,,三振,二出局,0,,3.第九棒CF郭俊佑:遭到三振，三出局統一(2):(5)義大
124,52,1,5下,統一(2),(5)義大,NA,NA,NA,NA,,,,,零出局,0,,5下
124,53,1,5下,統一(2),(5)義大,1,NA,NA,NA,第四棒,林益全,右,接殺,零出局,0,,1.第四棒1B林益全:右外野飛球遭到接殺，一出局
124,54,1,5下,統一(2),(5)義大,2,NA,NA,NA,第五棒,陽冠威,,刺殺,一出局,0,,2.第五棒C陽冠威:投手前反彈球遭到刺殺，二出局
124,55,1,5下,統一(2),(5)義大,3,NA,NA,NA,第六棒,張詠漢,,保送,二出局,0,,3.第六棒CF張詠漢:獲得四壞球保送，一壘有人
124,56,1,5下,統一(2),(5)義大,6,張詠漢,NA,NA,第七棒,張建銘,右,穿越安打穿越安打,二出局,0,,4.第七棒RF張建銘:一二壘間穿越安打，一二壘有人
124,57,1,5下,統一(2),(5)義大,15,張建銘,張詠漢,NA,第八棒,林宗男,,三振,二出局,0,,5.第八棒3B林宗男:遭到三振，三出局統一(2):(5)義大
124,58,1,6上,統一(2),(5)義大,NA,NA,NA,NA,,,,,零出局,0,,6上
124,59,1,6上,統一(2),(5)義大,1,NA,NA,NA,第一棒,林志祥,左,左外野安打,零出局,0,,1.第一棒2B林志祥:左外野安打上一壘
124,60,1,6上,統一(2),(5)義大,4,林志祥,NA,NA,第二棒,羅國龍,中,接殺,零出局,0,,2.第二棒RF羅國龍:中外野飛球遭到接殺，一出局
124,61,1,6上,統一(2),(5)義大,5,林志祥,NA,NA,第三棒,潘武雄,左,左外野安打,一出局,0,,3.第三棒LF潘武雄:左外野安打，一二壘有人
124,62,1,6上,統一(2),(5)義大,14,潘武雄,林志祥,NA,第四棒,鄧志偉,,三振,一出局,0,,4.第四棒DH鄧志偉:遭到三振，二出局
124,63,1,6上,統一(2),(5)義大,15,潘武雄,林志祥,NA,第五棒,陳鏞基,,失誤,二出局,0,warning,5.第五棒SS陳鏞基:三壘滾地形成接球失誤，攻佔滿壘義大更換投手為林羿豪
124,64,1,6上,統一(2),(5)義大,15,陳鏞基,潘武雄,林志祥,第六棒,高國慶,,刺殺,二出局,0,warning,6.第六棒1B高國慶:三壘反彈遭到刺殺，三出局統一(2):(5)義大
124,65,1,6下,統一(2),(5)義大,NA,NA,NA,NA,,,,,零出局,0,,6下
124,66,1,6下,統一(2),(5)義大,1,NA,NA,NA,,,,,零出局,0,,統一更換投手為李瑋華
124,67,1,6下,統一(2),(5)義大,1,NA,NA,NA,第九棒,林威廷,,三振,零出局,0,,1.第九棒SS林威廷:遭到三振，一出局
124,68,1,6下,統一(2),(5)義大,2,NA,NA,NA,第一棒,鄭達鴻,左,接殺,一出局,0,,2.第一棒DH鄭達鴻:左外野飛球遭到接殺，二出局
124,69,1,6下,統一(2),(5)義大,3,NA,NA,NA,第二棒,方玄宗,右,接殺,二出局,0,warning,3.第二棒2B方玄宗:中右外野飛球遭到接殺，三出局統一(2):(5)義大
124,70,1,7上,統一(2),(5)義大,NA,NA,NA,NA,,,,,零出局,2,,7上
124,71,1,7上,統一(2),(5)義大,1,NA,NA,NA,第七棒,黃恩賜,,三振,零出局,2,,1.第七棒3B黃恩賜:遭到三振，一出局
124,72,1,7上,統一(2),(5)義大,2,NA,NA,NA,第八棒,高志綱,左,失誤,一出局,2,warning,2.第八棒C高志綱:游擊滾地造成傳球失誤上一壘
124,73,1,7上,統一(2),(5)義大,2,高志綱,NA,NA,第九棒,郭俊佑,左,穿越安打穿越安打,一出局,2,,3.第九棒CF郭俊佑:三游間穿越安打，一二壘有人
124,74,1,7上,統一(2),(5)義大,5,郭俊佑,高志綱,NA,第一棒,林志祥,中,接殺,一出局,2,,4.第一棒2B林志祥:中外野飛球遭到接殺，二出局
124,75,1,7上,統一(4),(5)義大,6,郭俊佑,高志綱,NA,第二棒,羅國龍,左,失誤穿越安打穿越安打,二出局,0,warning,5.第二棒RF羅國龍:游擊穿越安打，帶有一分打點，LF回傳球失誤，原一壘跑者亦回壘得分，打者上三壘統一(4):(5)義大義大更換投手為偉克
124,76,1,7上,統一(4),(5)義大,6,NA,NA,羅國龍,第三棒,潘武雄,,刺殺,二出局,0,warning,6.第三棒LF潘武雄:二壘滾地遭到刺殺，三出局統一(4):(5)義大
124,77,1,7下,統一(4),(5)義大,NA,NA,NA,NA,,,,,零出局,1,,7下
124,78,1,7下,統一(4),(5)義大,1,NA,NA,NA,第三棒,胡金龍,右,接殺,零出局,1,,1.第三棒LF胡金龍:右外野飛球遭到接殺，一出局
124,79,1,7下,統一(4),(5)義大,2,NA,NA,NA,第四棒,林益全,,刺殺,一出局,1,warning,2.第四棒1B林益全:一壘方向反彈球遭到刺殺，二出局統一更換投手為傅于剛
124,80,1,7下,統一(4),(6)義大,3,NA,NA,NA,第五棒,陽冠威,左,,二出局,0,warning,3.第五棒C陽冠威:左外野平射陽春砲，帶有一分打點統一(4):(6)義大
124,81,1,7下,統一(4),(6)義大,3,NA,NA,NA,第六棒,張詠漢,,三振,二出局,0,,4.第六棒CF張詠漢:遭到三振，三出局統一(4):(6)義大
124,82,1,8上,統一(4),(6)義大,NA,NA,NA,NA,,,,,零出局,0,,8上
124,83,1,8上,統一(4),(6)義大,1,NA,NA,NA,第四棒,鄧志偉,,保送,零出局,0,,1.第四棒DH鄧志偉:獲得四壞球保送上一壘
124,84,1,8上,統一(4),(6)義大,4,鄧志偉,NA,NA,第五棒,陳鏞基,,刺殺接殺雙殺,零出局,0,warning,2.第五棒SS陳鏞基:二壘上方平飛球遭到接殺，快傳一壘刺殺回壘不及的跑者形成雙殺，二出局
124,85,1,8上,統一(4),(6)義大,6,NA,NA,NA,第六棒,高國慶,左,平飛安打,二出局,0,,3.第六棒1B高國慶:游擊上方平飛安打上一壘
124,86,1,8上,統一(4),(6)義大,15,高國慶,NA,NA,第七棒,黃恩賜,,三振,二出局,0,,4.第七棒3B黃恩賜:遭到三振，三出局統一(4):(6)義大
124,87,1,8下,統一(4),(6)義大,NA,NA,NA,NA,,,,,零出局,0,,8下
124,88,1,8下,統一(4),(6)義大,1,NA,NA,NA,第七棒,張建銘,右,右外野安打,零出局,0,,1.第七棒RF張建銘:右外野安打上一壘
124,89,1,8下,統一(4),(6)義大,4,張建銘,NA,NA,第八棒,林宗男,左,接殺,零出局,0,,2.第八棒3B林宗男:左外野飛球遭到接殺，一出局
124,90,1,8下,統一(4),(6)義大,5,張建銘,NA,NA,第九棒,林威廷,左,接殺盜壘失敗,二出局,0,warning,3.第九棒SS林威廷:左外野飛球遭到接殺，二出局第
124,90,2,8下,統一(4),(6)義大,,張建銘,NA,NA,,,,,二出局,0,,一棒打擊0好0壞時，一壘跑者張建銘盜二壘失敗，三出局統一(4):(6)義大
124,91,1,9上,統一(4),(6)義大,6,NA,NA,NA,,,,,零出局,0,,9上
124,92,1,9上,統一(4),(6)義大,1,NA,NA,NA,,,,,零出局,0,,義大更換投手為坎諾3B由原2B方玄宗入替陳凱倫上場守二壘
124,93,1,9上,統一(4),(6)義大,1,NA,NA,NA,第八棒,高志綱,,三振,零出局,0,,1.第八棒C高志綱:遭到三振，一出局
124,94,1,9上,統一(4),(6)義大,2,NA,NA,NA,第九棒,郭俊佑,,三振,一出局,0,,2.第九棒CF郭俊佑:遭到三振，二出局
124,95,1,9上,統一(4),(6)義大,3,NA,NA,NA,第一棒,林志祥,左,,二出局,0,warning,3.第一棒2B林志祥:中左外野方向安打上一壘旋即靠野手選擇上到二壘
124,96,1,9上,統一(4),(6)義大,3,NA,林志祥,NA,第二棒,羅國龍,,三振,二出局,0,warning,4.第二棒RF羅國龍:遭到三振，三出局比賽結束統一(4):(6)義大
125,1,1,1上,兄弟(1),(0)桃猿,NA,NA,NA,NA,,,,,零出局,0,,1上
125,2,1,1上,兄弟(1),(0)桃猿,1,NA,NA,NA,,,,,零出局,0,,桃猿先發投手:許銘傑
125,3,1,1上,兄弟(1),(0)桃猿,1,NA,NA,NA,第一棒,張正偉,內,刺殺封殺,零出局,0,warning,1.第一棒張正偉:內野滾地球，1B接到傳給補位的投手刺殺打者，一出局
125,4,1,1上,兄弟(1),(0)桃猿,2,NA,NA,NA,第二棒,張志豪,右,二壘安打,一出局,0,,2.第二棒張志豪:右外野二壘安打
125,5,1,1上,兄弟(1),(0)桃猿,8,NA,張志豪,NA,第三棒,耐克,右,一壘安打,一出局,0,warning,3.第三棒耐克:右外野一壘安打，帶有1分打點，打者趁傳上到二壘兄弟(1):(0)桃猿
125,6,1,1上,兄弟(1),(0)桃猿,5,NA,耐克,NA,第四棒,彭政閔,內,刺殺封殺,一出局,0,warning,4.第四棒彭政閔:內野滾地球，2B接到傳向一壘刺殺打者，跑者上到三壘，二出局
125,7,1,1上,兄弟(1),(0)桃猿,6,NA,NA,耐克,第五棒,周思齊,右,接殺,二出局,0,warning,5.第五棒周思齊:擊出飛球遭到RF接殺，三出局兄弟(1):(0)桃猿
125,8,1,1下,兄弟(1),(0)桃猿,NA,NA,NA,NA,,,,,零出局,0,,1下
125,9,1,1下,兄弟(1),(0)桃猿,1,NA,NA,NA,,,,,零出局,0,,兄弟先發投手:寇迪
125,10,1,1下,兄弟(1),(0)桃猿,1,NA,NA,NA,第一棒,余德龍,,保送,零出局,0,,1.第一棒余德龍:四壞球保送
125,11,1,1下,兄弟(1),(0)桃猿,4,余德龍,NA,NA,第二棒,林智平,右,接殺盜壘失敗,零出局,0,warning,2.第二棒林智平:界外飛球遭到RF接殺，一出局余德龍盜二壘失敗，二出局
125,12,1,1下,兄弟(1),(0)桃猿,5,NA,NA,NA,第三棒,郭嚴文,內,刺殺封殺,二出局,0,warning,3.第三棒郭嚴文:內野滾地球，SS接到傳向一壘刺殺打者，三出局兄弟(1):(0)桃猿
125,13,1,2上,兄弟(1),(0)桃猿,6,NA,NA,NA,,,,,零出局,0,,2上
125,14,1,2上,兄弟(1),(0)桃猿,1,NA,NA,NA,第六棒,黃仕豪,中,一壘安打,零出局,0,,1.第六棒黃仕豪:中外野一壘安打
125,15,1,2上,兄弟(1),(0)桃猿,4,黃仕豪,NA,NA,第七棒,陳子豪,左,接殺盜壘,零出局,0,warning,2.第七棒陳子豪:擊出飛球遭到LF接殺，一出局黃仕豪盜壘成功，上到二壘
125,16,1,2上,兄弟(1),(0)桃猿,5,NA,黃仕豪,NA,第八棒,陳智弘,中,中外野安打,一出局,0,,3.第八棒陳智弘:中外野安打，跑者分佔一、三壘
125,17,1,2上,兄弟(1),(0)桃猿,17,陳智弘,NA,黃仕豪,第九棒,王勝偉,,,一出局,0,warning,4.第九棒王勝偉:投手接到傳給C使跑者出局，打者上到一壘，二出局暴投，跑者上到二、三壘
125,18,1,2上,兄弟(1),(0)桃猿,18,NA,王勝偉,陳智弘,第一棒,張正偉,內,刺殺封殺,二出局,0,warning,5.第一棒張正偉:內野滾地球，2B接到傳向一壘刺殺打者，三出局兄弟(1):(0)桃猿
125,19,1,2下,兄弟(1),(0)桃猿,NA,NA,NA,NA,,,,,零出局,0,,2下
125,20,1,2下,兄弟(1),(0)桃猿,1,NA,NA,NA,第四棒,林泓育,,三振,零出局,0,,1.第四棒林泓育:三振，一出局
125,21,1,2下,兄弟(1),(0)桃猿,2,NA,NA,NA,第五棒,林智勝,中,一壘安打,一出局,0,,2.第五棒林智勝:中外野一壘安打
125,22,1,2下,兄弟(1),(0)桃猿,5,林智勝,NA,NA,第六棒,藍寅倫,左,接殺,一出局,0,,3.第六棒藍寅倫:擊出飛球遭到LF接殺，二出局
125,23,1,2下,兄弟(1),(0)桃猿,6,林智勝,NA,NA,第七棒,郭永維,內,刺殺封殺,二出局,0,warning,4.第七棒郭永維:內野滾地球，2B接到傳向一壘刺殺打者，三出局兄弟(1):(0)桃猿
125,24,1,3上,兄弟(1),(0)桃猿,NA,NA,NA,NA,,,,,零出局,0,,3上
125,25,1,3上,兄弟(1),(0)桃猿,1,NA,NA,NA,第二棒,張志豪,,三振,零出局,0,,1.第二棒張志豪:三振，一出局
125,26,1,3上,兄弟(1),(0)桃猿,2,NA,NA,NA,第三棒,耐克,中,接殺,一出局,0,,2.第三棒耐克:擊出飛球遭到CF接殺，二出局
125,27,1,3上,兄弟(1),(0)桃猿,3,NA,NA,NA,第四棒,彭政閔,右,接殺,二出局,0,warning,3.第四棒彭政閔:擊出飛球遭到RF接殺，三出局兄弟(1):(0)桃猿
125,28,1,3下,兄弟(1),(0)桃猿,NA,NA,NA,NA,,,,,零出局,1,,3下
125,29,1,3下,兄弟(1),(0)桃猿,1,NA,NA,NA,第八棒,黃浩然,,接殺,零出局,1,,1.第八棒黃浩然:界外飛球遭到3B接殺，一出局
125,30,1,3下,兄弟(1),(0)桃猿,2,NA,NA,NA,第九棒,詹智堯,內,內野安打,一出局,1,,2.第九棒詹智堯:三壘方向滾地球，形成內野安打，打者上到一壘
125,31,1,3下,兄弟(1),(0)桃猿,5,詹智堯,NA,NA,第一棒,余德龍,,接殺,一出局,1,,3.第一棒余德龍:擊出飛球遭到2B接殺，二出局
125,32,1,3下,兄弟(1),(0)桃猿,6,詹智堯,NA,NA,第二棒,林智平,右,一壘安打,二出局,1,,4.第二棒林智平:右邊方向穿越一壘安打，跑者分佔一、二壘
125,33,1,3下,兄弟(1),(1)桃猿,15,林智平,詹智堯,NA,第三棒,郭嚴文,右,穿越安打穿越安打,二出局,0,warning,5.第三棒郭嚴文:右邊方向穿越安打，帶有1分打點，跑者分佔一、三壘兄弟(1):(1)桃猿
125,34,1,3下,兄弟(1),(1)桃猿,15,郭嚴文,NA,林智平,第四棒,林泓育,內,刺殺封殺,二出局,0,warning,6.第四棒林泓育:內野滾地球，SS接到傳向一壘刺殺打者，三出局兄弟(1):(1)桃猿
125,35,1,4上,兄弟(1),(1)桃猿,NA,NA,NA,NA,,,,,零出局,1,,4上
125,36,1,4上,兄弟(1),(1)桃猿,1,NA,NA,NA,第五棒,周思齊,,三振,零出局,1,,1.第五棒周思齊:三振，一出局
125,37,1,4上,兄弟(1),(1)桃猿,2,NA,NA,NA,第六棒,黃仕豪,左,一壘安打,一出局,1,,2.第六棒黃仕豪:左邊方向一壘安打
125,38,1,4上,兄弟(1),(1)桃猿,5,黃仕豪,NA,NA,第七棒,陳子豪,內,內野安打,一出局,1,warning,3.第七棒陳子豪:二壘方向滾地球，形成內野安打，跑者分佔一、二壘
125,39,1,4上,兄弟(1),(1)桃猿,14,陳子豪,黃仕豪,NA,第八棒,陳智弘,左,接殺,一出局,1,,4.第八棒陳智弘:擊出飛球遭到LF接殺，二出局
125,40,1,4上,兄弟(2),(1)桃猿,15,陳子豪,黃仕豪,NA,第九棒,王勝偉,右,一壘安打,二出局,0,warning,5.第九棒王勝偉:左邊方向穿越一壘安打，趁傳上到二壘，帶有1分打點，跑者分佔二、三壘兄弟(2):(1)桃猿
125,41,1,4上,兄弟(2),(1)桃猿,15,NA,王勝偉,陳子豪,第一棒,張正偉,內,刺殺封殺,二出局,0,warning,6.第一棒張正偉:內野滾地球，2B接到傳向一壘刺殺打者，三出局兄弟(2):(1)桃猿
125,42,1,4下,兄弟(2),(1)桃猿,NA,NA,NA,NA,,,,,零出局,1,,4下
125,43,1,4下,兄弟(2),(1)桃猿,1,NA,NA,NA,第五棒,林智勝,右,接殺,零出局,1,,1.第五棒林智勝:擊出飛球遭到RF接殺，一出局
125,44,1,4下,兄弟(2),(1)桃猿,2,NA,NA,NA,第六棒,藍寅倫,右,一壘安打,一出局,1,,2.第六棒藍寅倫:右外野一壘安打
125,45,1,4下,兄弟(2),(1)桃猿,5,藍寅倫,NA,NA,第七棒,郭永維,內,,一出局,1,warning,3.第七棒郭永維:內野滾地球，1B接到自踩一壘壘，二出局，跑者上到二壘
125,46,1,4下,兄弟(2),(2)桃猿,6,NA,藍寅倫,NA,第八棒,黃浩然,中,一壘安打失誤,二出局,0,warning,4.第八棒黃浩然:中外野一壘安打，帶有1分打點，CF失誤，打者上到二壘兄弟(2):(2)桃猿
125,47,1,4下,兄弟(2),(2)桃猿,6,黃浩然,NA,NA,第九棒,詹智堯,中,接殺,二出局,0,warning,5.第九棒詹智堯:擊出飛球遭到CF接殺，三出局兄弟(2):(2)桃猿
125,48,1,5上,兄弟(2),(2)桃猿,NA,NA,NA,NA,,,,,零出局,0,,5上
125,49,1,5上,兄弟(2),(2)桃猿,1,NA,NA,NA,第二棒,張志豪,,接殺,零出局,0,,1.第二棒張志豪:擊出飛球遭到3B接殺，一出局
125,50,1,5上,兄弟(2),(2)桃猿,2,NA,NA,NA,第三棒,耐克,內,封殺,一出局,0,,2.第三棒耐克:內野滾地球，1B接到自踩一壘壘包，二出局
125,51,1,5上,兄弟(2),(2)桃猿,3,NA,NA,NA,第四棒,彭政閔,內,刺殺封殺,二出局,0,warning,3.第四棒彭政閔:內野滾地球，3B接到傳向一壘刺殺打者，三出局兄弟(2):(2)桃猿
125,52,1,5下,兄弟(2),(2)桃猿,NA,NA,NA,NA,,,,,零出局,0,,5下
125,53,1,5下,兄弟(2),(2)桃猿,1,NA,NA,NA,第一棒,余德龍,,刺殺封殺,零出局,0,,1.第一棒余德龍:(2)B接到傳向一壘刺殺打者，一出局
125,54,1,5下,兄弟(2),(2)桃猿,2,NA,NA,NA,第二棒,林智平,,保送,一出局,0,,2.第二棒林智平:四壞球保送
125,55,1,5下,兄弟(2),(2)桃猿,5,林智平,NA,NA,第三棒,郭嚴文,左,接殺盜壘,一出局,0,warning,3.第三棒郭嚴文:擊出飛球遭到LF接殺
125,55,2,5下,兄弟(2),(2)桃猿,,林智平,NA,NA,,,,,一出局,0,,二出局盜壘成功，林智平上到二壘
125,56,1,5下,兄弟(2),(2)桃猿,6,NA,林智平,NA,第四棒,林泓育,右,接殺,二出局,0,warning,4.第四棒林泓育:擊出飛球遭到RF接殺，三出局兄弟(2):(2)桃猿
125,57,1,6上,兄弟(2),(2)桃猿,NA,NA,NA,NA,,,,,零出局,0,,6上
125,58,1,6上,兄弟(2),(2)桃猿,1,NA,NA,NA,第五棒,周思齊,右,接殺,零出局,0,,1.第五棒周思齊:擊出飛球遭到RF接殺，一出局
125,59,1,6上,兄弟(2),(2)桃猿,2,NA,NA,NA,第六棒,黃仕豪,左,接殺,一出局,0,,2.第六棒黃仕豪:擊出飛球遭到LF接殺，二出局
125,60,1,6上,兄弟(2),(2)桃猿,3,NA,NA,NA,第七棒,陳子豪,,保送,二出局,0,,3.第七棒陳子豪:四壞球保送
125,61,1,6上,兄弟(2),(2)桃猿,6,陳子豪,NA,NA,第八棒,代打-黃鈞聲,,失誤,二出局,0,warning,4.第八棒代打-黃鈞聲:(3)B接球失誤，跑者分佔一、二壘
125,62,1,6上,兄弟(2),(2)桃猿,6,黃鈞聲,陳子豪,NA,第九棒,王勝偉,右,一壘安打觸殺,二出局,0,warning,5.第九棒王勝偉:左邊方向穿越一壘安打，跑者陳子豪在本壘前遭到觸殺，三出局兄弟(2):(2)桃猿
125,63,1,6下,兄弟(2),(2)桃猿,NA,NA,NA,NA,,,,,零出局,0,,6下
125,64,1,6下,兄弟(2),(2)桃猿,1,NA,NA,NA,,,,,零出局,0,,兄弟更換投手:官大元
125,65,1,6下,兄弟(2),(2)桃猿,1,NA,NA,NA,第五棒,林智勝,中,接殺,零出局,0,,1.第五棒林智勝:擊出飛球遭到CF接殺，一出局
125,66,1,6下,兄弟(2),(2)桃猿,2,NA,NA,NA,第六棒,藍寅倫,中,一壘安打,一出局,0,,2.第六棒藍寅倫:中間方向穿越一壘安打
125,67,1,6下,兄弟(2),(2)桃猿,5,藍寅倫,NA,NA,第七棒,郭永維,內,盜壘,一出局,0,warning,3.第七棒郭永維:內野滾地球，SS接到選擇傳向二壘使跑者出局，打者上到一壘
125,67,2,6下,兄弟(2),(2)桃猿,,郭永維,NA,NA,,,,,一出局,0,,二出局盜壘成功，郭永維上到二壘
125,68,1,6下,兄弟(2),(2)桃猿,6,NA,郭永維,NA,第八棒,黃浩然,,保送,二出局,0,,4.第八棒黃浩然:四壞球保送，跑者分佔一、二壘
125,69,1,6下,兄弟(2),(2)桃猿,15,黃浩然,郭永維,NA,第九棒,詹智堯,內,觸殺,二出局,0,warning,5.第九棒詹智堯:內野滾地球，投手觸殺打者，三出局兄弟(2):(2)桃猿
125,70,1,7上,兄弟(2),(2)桃猿,NA,NA,NA,NA,,,,,零出局,1,,7上
125,71,1,7上,兄弟(2),(2)桃猿,1,NA,NA,NA,第一棒,張正偉,左,二壘安打,零出局,1,,1.第一棒張正偉:左外野二壘安打
125,72,1,7上,兄弟(2),(2)桃猿,7,NA,張正偉,NA,第二棒,張志豪,內,刺殺封殺,零出局,1,warning,2.第二棒張志豪:內野滾地球，2B接到傳向一壘刺殺打者，跑者上到三壘，一出局
125,73,1,7上,兄弟(2),(2)桃猿,8,NA,NA,張正偉,第三棒,耐克,內,封殺,一出局,1,,3.第三棒耐克:內野滾地球，1B接到自踩一壘壘包，二出局
125,74,1,7上,兄弟(3),(2)桃猿,9,NA,NA,NA,第四棒,彭政閔,,保送,二出局,0,warning,4.第四棒彭政閔:四壞球保送，暴投使三壘上跑者張正偉回到本壘得分兄弟(3):(2)桃猿
125,75,1,7上,兄弟(3),(2)桃猿,15,彭政閔,NA,NA,第五棒,周思齊,右,右外野安打,二出局,0,warning,5.第五棒周思齊:右外野安打，跑者分佔一、二壘桃猿更換投手:朱俊祥
125,76,1,7上,兄弟(3),(2)桃猿,24,周思齊,彭政閔,NA,第六棒,黃仕豪,,接殺,二出局,0,warning,6.第六棒黃仕豪:界外飛球遭到C接殺，三出局兄弟(3):(2)桃猿
125,77,1,7下,兄弟(3),(2)桃猿,NA,NA,NA,NA,,,,,零出局,1,,7下
125,78,1,7下,兄弟(3),(2)桃猿,1,NA,NA,NA,第一棒,余德龍,中,二壘安打,零出局,1,,1.第一棒余德龍:左中外野二壘安打
125,79,1,7下,兄弟(3),(2)桃猿,7,NA,余德龍,NA,第二棒,林智平,,三振,零出局,1,,2.第二棒林智平:三振，一出局
125,80,1,7下,兄弟(3),(3)桃猿,8,NA,余德龍,NA,第三棒,郭嚴文,右,接殺,一出局,0,warning,3.第三棒郭嚴文:擊出飛球遭到RF接殺，跑者上到三壘，二出局
125,80,2,7下,兄弟(3),(3)桃猿,,NA,NA,余德龍,,,,,一出局,0,,兄弟更換投手:謝榮豪暴投，跑者余德龍回到本壘得分兄弟(3):(3)桃猿
125,81,1,7下,兄弟(3),(3)桃猿,9,NA,NA,NA,第四棒,林泓育,內,刺殺封殺,二出局,0,warning,4.第四棒林泓育:內野滾地球，2B接到傳向一壘刺殺打者，三出局兄弟(3):(3)桃猿
125,82,1,8上,兄弟(3),(3)桃猿,NA,NA,NA,NA,,,,,零出局,0,,8上
125,83,1,8上,兄弟(3),(3)桃猿,1,NA,NA,NA,第七棒,陳子豪,,保送,零出局,0,,1.第七棒陳子豪:四壞球保送桃猿更換投手:陳禹勳
125,84,1,8上,兄弟(3),(3)桃猿,4,陳子豪,NA,NA,第八棒,黃鈞聲,,雙殺,零出局,0,,2.第八棒黃鈞聲:投手接到先傳給SS再傳一壘，雙殺，二出局
125,85,1,8上,兄弟(3),(3)桃猿,6,NA,NA,NA,第九棒,王勝偉,,接殺,二出局,0,warning,3.第九棒王勝偉:擊出飛球遭到1B接殺，三出局兄弟(3):(3)桃猿
125,86,1,8下,兄弟(3),(3)桃猿,NA,NA,NA,NA,,,,,零出局,0,,8下
125,87,1,8下,兄弟(3),(3)桃猿,1,NA,NA,NA,第五棒,林智勝,中,接殺,零出局,0,,1.第五棒林智勝:擊出飛球遭到CF接殺，一出局
125,88,1,8下,兄弟(3),(3)桃猿,2,NA,NA,NA,第六棒,藍寅倫,,刺殺封殺,一出局,0,,2.第六棒藍寅倫:投手接到傳向一壘刺殺打者，二出局
125,89,1,8下,兄弟(3),(3)桃猿,3,NA,NA,NA,第七棒,代打-陳金鋒,內,刺殺封殺,二出局,0,warning,3.第七棒代打-陳金鋒:內野滾地球，SS接到傳向一壘刺殺打者，三出局兄弟(3):(3)桃猿
125,90,1,9上,兄弟(3),(3)桃猿,NA,NA,NA,NA,,,,,零出局,2,,9上
125,91,1,9上,兄弟(3),(3)桃猿,1,NA,NA,NA,,,,,零出局,2,,桃猿更換守備:陳雁風
125,92,1,9上,兄弟(3),(3)桃猿,1,NA,NA,NA,第一棒,張正偉,,三振,零出局,2,,1.第一棒張正偉:三振，一出局
125,93,1,9上,兄弟(3),(3)桃猿,2,NA,NA,NA,第二棒,張志豪,內,內野安打,一出局,2,,2.第二棒張志豪:二壘方向滾地球形成內野安打，打者上到一壘
125,94,1,9上,兄弟(3),(3)桃猿,5,張志豪,NA,NA,第三棒,耐克,中,一壘安打盜壘,一出局,2,warning,3.第三棒耐克:中間方向穿越一壘安打，跑者分佔一、二壘
125,94,2,9上,兄弟(3),(3)桃猿,NA,耐克,張志豪,NA,,,,盜壘成功,一出局,2,,桃猿更換投手:米吉亞盜壘成功，跑者上到二、三壘
125,95,1,9上,兄弟(3),(3)桃猿,14,NA,耐克,張志豪,第四棒,彭政閔,,三振,一出局,2,,4.第四棒彭政閔:三振，二出局
